name,children,size
TFAP2A,"CITED4	1",0.1
TFAP2A,"EPN2	1",0.1
TFDP1,"TP53	1",0.1
TFDP1,"NPDC1	1",0.1
TFDP1,"SERTAD2	1",0.1
TFRC,"RANBP9	1",0.1
TFRC,"GABARAP	1",0.1
TG,"HSP90B1	1",0.1
TGFB1,"THBS1	1",0.1
THBS1,"CORO1A	1",0.1
THBS2,"THBS3	1",0.1
TMPO,"BANF1	1",0.1
TMPO,"AKAP8L	1",0.1
TMPO,"GMCL1	1",0.1
TMPO,"SGTB	1",0.1
TMPRSS15,"SPINK1	1",0.1
TNC,"PTPRB	1",0.1
TNFAIP3,"LAPTM5	1",0.1
TNFRSF17,"TRAF1	1",0.1
TNFRSF17,"TRAF2	1",0.1
TNFRSF17,"TRAF3	1",0.1
TNFRSF17,"TNFSF13B	1",0.1
TNFRSF17,"TNFSF13	1",0.1
TNPO1,"SRP19	1",0.1
TOPORS,"SNIP1	1",0.1
TP53BP2,"YES1	1",0.1
TP73,"GNB2L1	1",0.1
TRA@,"TRD@	1",0.1
TRA@,"TRB@	1",0.1
TRA@,"TRAT1	1",0.1
TRB@,"TRD@	1",0.1
TRB@,"TRAT1	1",0.1
TRD@,"TRG@	1",0.1
TRIM23,"CYTH1	1",0.1
TSC22D3,"JUN	1",0.1
TTN,"MYOM1	1",0.1
TTN,"MYOM2	1",0.1
TTN,"TCAP	1",0.1
TTN,"TRIM63	1",0.1
TTN,"OBSCN	1",0.1
TTN,"ANKRD1	1",0.1
TTN,"ANKRD2	1",0.1
TTN,"ANKRD23	1",0.1
TUBA1A,"SDC3	1",0.1
TUBA4A,"ZAP70	1",0.1
TXN,"TXNIP	1",0.1
TXNIP,"SMURF2	1",0.1
TYK2,"VAV1	1",0.1
TYK2,"GNB2L1	1",0.1
TYK2,"IRS2	1",0.1
TYK2,"PRMT5	1",0.1
TYK2,"STAM2	1",0.1
TYK2,"XRCC5	1",0.1
TYRO3,"YES1	1",0.1
TYROBP,"ZAP70	1",0.1
UBA52,"LAPTM5	1",0.1
UBE2B,"RAD18	1",0.1
UBE2B,"UBR2	1",0.1
UBE2I,"SNIP1	1",0.1
UBTF,"CD3EAP	1",0.1
VAMP1,"BCAP31	1",0.1
VAMP1,"SNAP23	1",0.1
VAMP1,"VAPA	1",0.1
VAMP1,"VAPB	1",0.1
VAMP2,"SYP	1",0.1
VAMP2,"SNAP23	1",0.1
VAMP2,"VAMP8	1",0.1
VAMP2,"RABAC1	1",0.1
VAMP2,"STX11	1",0.1
VAMP2,"CPLX1	1",0.1
VAMP2,"VAPA	1",0.1
VAMP2,"VAPB	1",0.1
VAMP2,"SYPL1	1",0.1
VAMP2,"TRPC3	1",0.1
VAV1,"ZYX	1",0.1
VAV1,"LAT	1",0.1
VAV1,"SOCS1	1",0.1
VAV1,"AOC3	1",0.1
VAV1,"BLNK	1",0.1
VAV1,"RACGAP1	1",0.1
VAV1,"PAG1	1",0.1
VIM,"NUP85	1",0.1
WEE1,"BRD8	1",0.1
WNT5A,"FZD5	1",0.1
WNT5A,"FZD1	1",0.1
WRNIP1,"POLD4	1",0.1
YBX1,"TFAP2A	1",0.1
YES1,"ADAM12	1",0.1
YES1,"CD2AP	1",0.1
YES1,"TRPV4	1",0.1
YES1,"GP6	1",0.1
YWHAQ,"EPB41L3	1",0.1
ZAP70,"LAT	1",0.1
ZAP70,"SIT1	1",0.1
ZAP70,"SH2B3	1",0.1
ZAP70,"PAG1	1",0.1
ZAP70,"GAB2	1",0.1
ZAP70,"SLAMF6	1",0.1
ZAP70,"SLA2	1",0.1
ZAP70,"DBNL	1",0.1
ZAP70,"FCRL3	1",0.1
ZAP70,"NFAM1	1",0.1
ZEB1,"DRAP1	1",0.1
ZFYVE9,"NUP155	1",0.1
ZFYVE9,"SUMF2	1",0.1
ZFYVE9,"UBXN11	1",0.1
ZFYVE9,"ZMYND8	1",0.1
ZFYVE9,"CHD6	1",0.1
ZFYVE9,"RHOT2	1",0.1
ZFYVE9,"SPG20	1",0.1
ZFYVE9,"SCYL2	1",0.1
ZMYM5,"SNIP1	1",0.1
ZP2,"ZPBP	1",0.1
ZP3,"ENGASE	1",0.1
